split,track_id,frame_index,target_type,payload_capability,adversarial_capability,endurance_margin,mission_type,coordination_level,heading_angle,route_deviation,distance,velocity,altitude,time_to_arrival,swarm_size,defense_capability,target_asset_value,track_confidence,threat_label,urgency_label
val,234,55,0.00000000,0.23014541,0.62722510,0.31886336,0.00000000,0.09096480,0.54626536,0.32390755,0.59030879,0.29349059,0.21621479,0.71736115,0.20387675,0.17720023,0.36005285,0.50515676,2,1
val,234,56,0.00000000,0.28595740,0.59309697,0.37886229,0.00000000,0.16789131,0.52319902,0.41589013,0.51242286,0.26542082,0.20190193,0.75716531,0.28689796,0.25059685,0.32746661,0.46479592,2,1
val,234,57,0.00000000,0.22167616,0.64710438,0.37693742,0.00000000,0.18366364,0.48954499,0.36804193,0.49952963,0.26365665,0.16024518,0.77083278,0.29131827,0.26849085,0.32289335,0.51954317,2,1
val,234,58,0.00000000,0.23169301,0.60272855,0.29803151,0.00000000,0.14058772,0.52933693,0.38285121,0.48709232,0.27525207,0.16182148,0.74464977,0.18952560,0.20733184,0.36693639,0.50796676,2,1
val,234,59,0.00000000,0.22597773,0.60265964,0.34840196,0.00000000,0.19740750,0.51531476,0.36303282,0.56553453,0.24873558,0.14865077,0.70194042,0.20705554,0.23748627,0.34532589,0.50796407,2,1
val,234,60,0.00000000,0.23042493,0.63004524,0.31922150,0.00000000,0.14307961,0.50614035,0.36246845,0.51601887,0.25180665,0.25522229,0.67951787,0.26613799,0.21034269,0.27840620,0.52863264,2,1
val,234,61,0.00000000,0.28528768,0.60252881,0.35548833,0.00000000,0.15111628,0.53967392,0.38042244,0.49727601,0.26784697,0.14451116,0.72246331,0.23148741,0.21230850,0.28523585,0.52666152,2,1
val,234,62,0.00000000,0.18275452,0.59841323,0.33080664,0.00000000,0.17693837,0.50527906,0.32678357,0.50812894,0.31997299,0.18289484,0.73593849,0.26287055,0.20822375,0.29182595,0.53219849,2,1
val,234,63,0.00000000,0.21180379,0.56325632,0.38135207,0.00000000,0.16992128,0.47132450,0.34095395,0.49178144,0.35008934,0.21718177,0.64094174,0.23227274,0.22660266,0.31124395,0.47646606,2,1
val,29,0,0.00000000,0.39947611,0.42985174,0.40088558,0.00000000,0.38299283,0.91120553,0.25781441,0.98000002,0.41230667,0.44667801,0.79658657,0.47445562,0.31129044,0.71624279,0.62933195,2,2
val,29,1,0.00000000,0.32887450,0.42131683,0.42919791,0.00000000,0.33775893,0.87642372,0.24653935,0.96689135,0.38616928,0.53861648,0.82506114,0.47825834,0.35198614,0.74692380,0.65406132,2,2
val,29,2,0.00000000,0.34710905,0.40825281,0.42647320,0.00000000,0.37265274,0.89239568,0.27324417,0.96340501,0.44697326,0.50779521,0.83007854,0.48323384,0.33536753,0.76328897,0.59938222,3,2
val,29,3,0.00000000,0.38168597,0.47255966,0.36613446,0.00000000,0.29190293,0.93762881,0.25430885,0.97544229,0.44546586,0.52297509,0.75262451,0.50626540,0.36570704,0.79200524,0.64691442,2,2
val,29,4,0.00000000,0.33544812,0.38134816,0.42204720,0.00000000,0.39168116,0.83864462,0.16098651,0.95543587,0.43746331,0.48766667,0.88318259,0.48495740,0.42541519,0.69727343,0.62841320,2,2
val,29,5,0.00000000,0.35438141,0.44390544,0.39641297,0.00000000,0.34608245,0.83531547,0.24016295,0.93554485,0.37792256,0.52920145,0.83595949,0.43774977,0.35240918,0.79519218,0.53848356,2,2
val,29,6,0.00000000,0.38754955,0.44143558,0.34828290,0.00000000,0.36161819,0.87553179,0.25669101,0.92226112,0.45512635,0.44944757,0.86487627,0.48318696,0.36839718,0.70468849,0.61395282,2,2
val,29,7,0.00000000,0.30685049,0.44039220,0.40293300,0.00000000,0.36345360,0.84987503,0.24263445,0.98000002,0.43158910,0.45261806,0.78393847,0.49138793,0.31891552,0.76485890,0.63729310,2,2
val,29,8,0.00000000,0.29798725,0.46876329,0.41773868,0.00000000,0.34963563,0.81263179,0.27500191,0.87107056,0.42348838,0.47002268,0.80290639,0.45553058,0.35406557,0.78344518,0.57424742,2,2
val,29,9,0.00000000,0.34752870,0.44704095,0.39676481,0.00000000,0.34758386,0.83014923,0.26041290,0.96806723,0.49339315,0.46387714,0.79072583,0.52180022,0.39538732,0.73292893,0.59546626,3,2
val,29,10,0.00000000,0.29957587,0.43773398,0.41190952,0.00000000,0.27246195,0.79276800,0.28178439,0.95155209,0.39940393,0.47490782,0.82087475,0.46760976,0.34318483,0.83370495,0.65136790,2,2
val,29,11,0.00000000,0.31467101,0.43648759,0.36765796,0.00000000,0.29214761,0.86646372,0.25035611,0.87986332,0.44352624,0.56275332,0.78438300,0.46510136,0.38375467,0.74846733,0.62672681,3,2
val,29,12,0.00000000,0.33240372,0.44161567,0.33550042,0.00000000,0.34380534,0.81294245,0.21252984,0.93484986,0.42543429,0.45604345,0.83798182,0.53834701,0.35661602,0.78892702,0.61215150,3,2
val,29,13,0.00000000,0.33391246,0.45055708,0.44690147,0.00000000,0.35433674,0.83339173,0.23584887,0.90839988,0.41405213,0.46884820,0.80040717,0.49915093,0.38398725,0.80046916,0.59019178,3,2
val,29,14,0.00000000,0.35947147,0.47687262,0.40362388,0.00000000,0.40396407,0.86738801,0.26052693,0.86268181,0.45043209,0.49138802,0.76765025,0.44430682,0.33505246,0.74604362,0.60702366,3,2
val,29,15,0.00000000,0.29825610,0.41627312,0.41687778,0.00000000,0.36168665,0.84835392,0.24226408,0.94072306,0.40712041,0.51366764,0.74661994,0.51088524,0.34365511,0.73827571,0.62104076,3,2
val,29,16,0.00000000,0.35049391,0.43476173,0.39696342,0.00000000,0.41175419,0.82904613,0.27051225,0.91443944,0.42715901,0.47229993,0.77958697,0.45948040,0.37196404,0.76268882,0.61533958,3,2
val,29,17,0.00000000,0.28515327,0.45639443,0.38908529,0.00000000,0.35726050,0.84607553,0.24667881,0.90579212,0.43310508,0.47160637,0.77068985,0.48389277,0.39240235,0.77494985,0.58548647,3,2
val,29,18,0.00000000,0.31644213,0.42775577,0.45829496,0.00000000,0.38447049,0.81637526,0.26814330,0.87055606,0.44017744,0.42949736,0.78585953,0.49892005,0.35670012,0.78762192,0.59901232,3,2
val,29,19,0.00000000,0.27952954,0.45619664,0.48297393,0.00000000,0.42009321,0.82999599,0.27148917,0.87644583,0.45189553,0.51881564,0.73532289,0.48119214,0.34950596,0.81370705,0.64611262,3,2
val,29,20,0.00000000,0.28611177,0.46149385,0.42156059,0.00000000,0.40659288,0.80153406,0.31136036,0.86809117,0.45080277,0.49422234,0.73904407,0.46029326,0.34061369,0.85385126,0.63087589,3,2
val,29,21,0.00000000,0.35094789,0.45937780,0.41051602,0.00000000,0.38658759,0.85160542,0.25708210,0.85477847,0.50245833,0.49006155,0.75742722,0.49215624,0.36718142,0.74323744,0.62007958,3,2
val,29,22,0.00000000,0.31625620,0.49350169,0.38676536,0.00000000,0.34057888,0.77703106,0.29689634,0.85070670,0.46844465,0.53036910,0.77096778,0.42967996,0.32438499,0.77135742,0.62505645,3,2
val,29,23,0.00000000,0.32316175,0.46025461,0.46208170,0.00000000,0.42208749,0.77052259,0.29435882,0.86949134,0.45351726,0.46162978,0.76407933,0.48455855,0.34955132,0.79195023,0.58996016,3,2
val,29,24,0.00000000,0.33770099,0.45021242,0.40619755,0.00000000,0.42231756,0.82097292,0.26957756,0.86616576,0.39394239,0.42809027,0.69671679,0.48696154,0.37111562,0.73020905,0.57390875,3,2
val,29,25,0.00000000,0.34325704,0.44916561,0.38250172,0.00000000,0.39357686,0.79513037,0.29147431,0.85515875,0.45100832,0.53963405,0.76168466,0.50978839,0.40952194,0.78783143,0.56048429,3,2
val,29,26,0.00000000,0.32135555,0.45733052,0.39467034,0.00000000,0.40885109,0.75660908,0.27156645,0.87107277,0.45115802,0.50084376,0.70668966,0.50546628,0.37058797,0.68036956,0.64917982,3,2
val,29,27,0.00000000,0.29559517,0.45665655,0.43445262,0.00000000,0.41616997,0.76893377,0.26917717,0.82883942,0.41536590,0.45838642,0.70115125,0.56330866,0.40983596,0.77823716,0.60660905,3,2
val,29,28,0.00000000,0.35480204,0.45120096,0.37952936,0.00000000,0.46848086,0.81070733,0.26933566,0.84672987,0.45052823,0.48218226,0.72359014,0.52912384,0.38519344,0.75160092,0.62434936,3,2
val,29,29,0.00000000,0.30899420,0.44298303,0.38490152,0.00000000,0.47502056,0.73696649,0.27341387,0.84697604,0.46456522,0.47404322,0.69314957,0.49734169,0.39756781,0.76972252,0.58446956,3,2
val,29,30,0.00000000,0.30094963,0.44809535,0.41452131,0.00000000,0.42727497,0.79409194,0.30528077,0.80167407,0.48115957,0.48463064,0.68379664,0.51963842,0.32229161,0.77235830,0.63985229,3,2
val,29,31,0.00000000,0.28637388,0.47011989,0.39181715,0.00000000,0.37373173,0.77293426,0.31738281,0.85166216,0.47790056,0.48239508,0.66273999,0.50474244,0.36859459,0.79152447,0.57178539,3,2
val,29,32,0.00000000,0.39193493,0.44999042,0.34125346,0.00000000,0.47645101,0.74611235,0.31911445,0.80918801,0.42069724,0.45294201,0.69094002,0.48232228,0.38949725,0.75897032,0.58254629,3,2
val,29,33,0.00000000,0.32282096,0.38986179,0.39708489,0.00000000,0.41029212,0.75699049,0.31917059,0.75374752,0.44617388,0.44214070,0.64990640,0.47932583,0.36651501,0.76300466,0.55841774,3,2
val,29,34,0.00000000,0.37283584,0.50303268,0.44909635,0.00000000,0.48995259,0.75046647,0.31804788,0.79123479,0.45714721,0.48989603,0.60684788,0.55040312,0.36335006,0.76453948,0.60801047,3,2
val,29,35,0.00000000,0.32835358,0.46472472,0.39564425,0.00000000,0.44045293,0.74089479,0.27032438,0.80739641,0.48049545,0.43244857,0.67866051,0.49900764,0.36663839,0.76234746,0.60157835,3,2
val,29,36,0.00000000,0.24644768,0.47443777,0.42255253,0.00000000,0.42665419,0.70969731,0.31831202,0.76730889,0.48778677,0.47583330,0.67140657,0.53762501,0.36421281,0.81690890,0.61352700,3,2
val,29,37,0.00000000,0.34226367,0.45500484,0.42246184,0.00000000,0.43928742,0.69729525,0.30626640,0.74754763,0.49676090,0.45270762,0.66814423,0.51988584,0.37815860,0.75983548,0.55585659,3,2
val,29,38,0.00000000,0.33735907,0.49758846,0.41184887,0.00000000,0.42081660,0.72839338,0.28098714,0.82878911,0.51276779,0.43348390,0.61398673,0.50596207,0.35153049,0.77116078,0.60883582,3,2
val,29,39,0.00000000,0.31171647,0.44253534,0.42683473,0.00000000,0.48257926,0.71250403,0.22103709,0.73135108,0.45167187,0.46400574,0.66002578,0.54110759,0.44685709,0.73917723,0.58466858,3,2
val,29,40,0.00000000,0.38982859,0.50091082,0.40119040,0.00000000,0.43004423,0.66609192,0.29251495,0.74551189,0.46494791,0.44098574,0.61093861,0.51220238,0.37067440,0.73764241,0.56113714,3,2
val,29,41,0.00000000,0.27790493,0.46580750,0.43414319,0.00000000,0.42268038,0.65436530,0.30347666,0.69131994,0.49052888,0.44091833,0.64916807,0.51736647,0.33791554,0.78813279,0.60080791,3,2
val,29,42,0.00000000,0.35563824,0.46784243,0.46677706,0.00000000,0.46434307,0.69487411,0.34708372,0.70833313,0.51828635,0.43743637,0.59878659,0.55500156,0.41537660,0.74198049,0.54018563,3,2
val,29,43,0.00000000,0.29853114,0.46726742,0.42100501,0.00000000,0.35915688,0.64634931,0.31783295,0.68087757,0.54263264,0.45808747,0.57082659,0.58270019,0.38392454,0.72301340,0.57564896,3,2
val,29,44,0.00000000,0.35042036,0.48370194,0.38523710,0.00000000,0.44550970,0.69557017,0.30702695,0.69835228,0.55526918,0.51109254,0.58677602,0.51257223,0.36797613,0.75644732,0.56160229,3,2
val,29,45,0.00000000,0.36380267,0.45146796,0.42575330,0.00000000,0.44912651,0.65258288,0.31590182,0.69853777,0.51770473,0.39167297,0.56789047,0.55800003,0.39125931,0.70907444,0.58615184,3,2
val,29,46,0.00000000,0.31401357,0.47781515,0.40482834,0.00000000,0.44322282,0.63218307,0.32697803,0.63663930,0.44688109,0.45503503,0.55883747,0.55425185,0.39245868,0.76908636,0.54778755,3,2
val,29,47,0.00000000,0.34351695,0.47093549,0.40537199,0.00000000,0.51935655,0.66352236,0.31672007,0.61915976,0.44890532,0.45234948,0.56260365,0.57727951,0.38540122,0.73899752,0.58042324,3,2
val,29,48,0.00000000,0.33687994,0.44660836,0.37383473,0.00000000,0.45762998,0.62695873,0.32613510,0.64628476,0.52983731,0.38836017,0.54742432,0.55264795,0.37307581,0.82187927,0.58412713,3,2
val,29,49,0.00000000,0.32183298,0.42313051,0.42339396,0.00000000,0.50001061,0.62715036,0.34003687,0.68189579,0.51831484,0.44812018,0.57860690,0.56354332,0.34524399,0.74344087,0.52638507,3,2
val,29,50,0.00000000,0.27042067,0.44190976,0.36624569,0.00000000,0.48944980,0.63900763,0.29550362,0.69720119,0.52077550,0.46922067,0.55940413,0.51750547,0.39060563,0.78340119,0.51168293,3,2
val,29,51,0.00000000,0.30203423,0.46626073,0.40779221,0.00000000,0.44699839,0.60163206,0.32579756,0.61628681,0.49735922,0.45701575,0.51209307,0.55203462,0.37818778,0.73274881,0.54700691,3,2
val,29,52,0.00000000,0.33514753,0.40192473,0.44119138,0.00000000,0.39704844,0.60180646,0.27840164,0.64204669,0.49887773,0.39872733,0.50869882,0.61819482,0.36217237,0.81897187,0.54007351,3,2
val,29,53,0.00000000,0.29313424,0.41862041,0.41925111,0.00000000,0.47643408,0.59109992,0.31237391,0.65663683,0.57413983,0.42674980,0.49074012,0.55766714,0.36683440,0.74300170,0.56239331,3,2
val,29,54,0.00000000,0.26820862,0.49947256,0.41976398,0.00000000,0.46648303,0.63687235,0.31694156,0.67370170,0.52293193,0.34626508,0.48635551,0.58576941,0.38558456,0.73123127,0.51722229,3,2
val,29,55,0.00000000,0.29689726,0.40770185,0.42039537,0.00000000,0.46065694,0.56555521,0.29302675,0.59995341,0.48736912,0.39808640,0.49227816,0.58238894,0.33843219,0.76110655,0.55942965,3,2
val,29,56,0.00000000,0.31372064,0.45523512,0.34863880,0.00000000,0.44171941,0.58276010,0.32378286,0.62602645,0.54117042,0.40204495,0.51185948,0.56694031,0.39229074,0.81255490,0.51005685,3,2
val,29,57,0.00000000,0.35469633,0.45662889,0.38664123,0.00000000,0.49281639,0.58706582,0.30439931,0.53786623,0.50778919,0.47259301,0.50215566,0.57524961,0.38896418,0.75134951,0.58525074,3,2
val,29,58,0.00000000,0.36364865,0.44520009,0.40946138,0.00000000,0.46863437,0.55776912,0.33999714,0.60587817,0.55048090,0.41275266,0.51014513,0.56480008,0.34209815,0.80986565,0.51437360,3,2
val,29,59,0.00000000,0.30798039,0.45114493,0.42074883,0.00000000,0.49441406,0.52081090,0.30350444,0.58198500,0.53210759,0.44713175,0.44588232,0.59247416,0.35752863,0.79832757,0.60272413,3,2
val,29,60,0.00000000,0.39209583,0.46220458,0.37995577,0.00000000,0.48590463,0.50554985,0.30698490,0.56473202,0.54391253,0.38203332,0.48086092,0.56449324,0.34573919,0.79454798,0.55320245,3,2
val,29,61,0.00000000,0.35520118,0.50523180,0.44976035,0.00000000,0.49576828,0.56047809,0.29866457,0.64070857,0.52657402,0.42961547,0.45776588,0.60920084,0.35944784,0.75195116,0.60856724,3,2
val,29,62,0.00000000,0.32164082,0.46426573,0.36934313,0.00000000,0.47457072,0.57377607,0.28359026,0.60841781,0.48884064,0.39210641,0.45724881,0.54121381,0.36069641,0.76529777,0.57515734,3,2
val,29,63,0.00000000,0.29442120,0.49159798,0.39948443,0.00000000,0.51175302,0.58596271,0.34956014,0.56256497,0.58044022,0.41523898,0.47835982,0.55946141,0.40335456,0.80132204,0.56560087,3,2
val,218,0,0.00000000,0.48434675,0.68476999,0.22557381,0.00000000,0.30589795,0.84734130,0.22881128,0.71468598,0.46658820,0.43720692,0.60480881,0.35263130,0.41667151,0.69565868,0.62170988,3,2
val,218,1,0.00000000,0.50045222,0.64815021,0.24069332,0.00000000,0.24395047,0.83841652,0.25682625,0.73648465,0.49988225,0.41867462,0.59958905,0.34294686,0.53197616,0.71327901,0.61777425,3,2
val,218,2,0.00000000,0.52494854,0.57053465,0.22397487,0.00000000,0.31257129,0.85544854,0.26181379,0.72803879,0.47193667,0.46349171,0.64411193,0.36078975,0.50774229,0.73201251,0.56838101,3,2
val,218,3,0.00000000,0.42091635,0.63298541,0.22950876,0.00000000,0.30933437,0.89580142,0.24328430,0.71760213,0.44549954,0.42054522,0.56952804,0.40080699,0.54716057,0.79388505,0.63362849,3,2
val,218,4,0.00000000,0.43284854,0.63821816,0.24172096,0.00000000,0.24116828,0.89695150,0.24603216,0.75973946,0.51081127,0.47156352,0.62099928,0.36902452,0.48391053,0.72188097,0.65064675,3,2
val,218,5,0.00000000,0.41535503,0.63051647,0.22562496,0.00000000,0.28791234,0.90046918,0.28832749,0.71568781,0.44698080,0.42706496,0.61272395,0.34273490,0.47988707,0.78511727,0.55225152,3,2
val,218,6,0.00000000,0.49779090,0.66312009,0.18697295,0.00000000,0.27936363,0.85615677,0.31047422,0.74121201,0.45496526,0.44799545,0.57703876,0.38919511,0.58012336,0.74593055,0.55885684,3,2
val,218,7,0.00000000,0.44776973,0.61096954,0.24399008,0.00000000,0.30268359,0.81232697,0.23531662,0.70840347,0.47442174,0.45718127,0.63215673,0.36526322,0.51425010,0.71806324,0.58055866,3,2
val,218,8,0.00000000,0.47226086,0.61697483,0.25660244,0.00000000,0.27377492,0.82942349,0.27067867,0.71451610,0.46594664,0.42058718,0.63935006,0.41939104,0.53488529,0.73647541,0.57572728,3,2
val,218,9,0.00000000,0.47467566,0.59663492,0.22750366,0.00000000,0.26039883,0.88261169,0.28004587,0.72902530,0.46752226,0.42844895,0.59967452,0.38858920,0.47969279,0.78471130,0.58004725,3,2
val,218,10,0.00000000,0.48771408,0.65424132,0.21888183,0.00000000,0.24653123,0.86305255,0.29140508,0.67044592,0.45349234,0.40419129,0.58325213,0.42351934,0.46790442,0.75413400,0.53084069,3,2
val,218,11,0.00000000,0.45836979,0.61484563,0.23148383,0.00000000,0.26578099,0.85241753,0.26938865,0.68217140,0.48578084,0.44445801,0.58498007,0.40351439,0.49322093,0.71044737,0.61764538,3,2
val,218,12,0.00000000,0.45326760,0.65277410,0.16315140,0.00000000,0.28531408,0.82640523,0.20795092,0.68456721,0.48806393,0.46139249,0.61671203,0.43642673,0.49425644,0.70693427,0.55072892,3,2
val,218,13,0.00000000,0.43706477,0.64073855,0.26584676,0.00000000,0.24883907,0.86669177,0.30880186,0.63460320,0.43987542,0.45252800,0.58615881,0.42923433,0.49790218,0.74467319,0.56010717,3,2
val,218,14,0.00000000,0.50127977,0.60249150,0.17895289,0.00000000,0.32046309,0.80848575,0.28007060,0.72186142,0.52030939,0.47653863,0.59984678,0.36610958,0.47656456,0.67003942,0.57678974,3,2
val,218,15,0.00000000,0.53111857,0.63091582,0.23410207,0.00000000,0.34068421,0.86191285,0.28723601,0.70075005,0.51802939,0.43784621,0.55888504,0.35503167,0.50053442,0.72219777,0.54511619,3,2
val,218,16,0.00000000,0.45899069,0.59885752,0.21869257,0.00000000,0.31694844,0.84205782,0.26302770,0.68694979,0.48998067,0.43173060,0.55125481,0.35391182,0.46267191,0.69970399,0.58200532,3,2
val,218,17,0.00000000,0.45477107,0.61326772,0.26702625,0.00000000,0.32021025,0.79081130,0.30029172,0.74695718,0.41794789,0.41071874,0.57443094,0.41450924,0.50195366,0.79020357,0.56783777,3,2
val,218,18,0.00000000,0.46620157,0.58735573,0.15305831,0.00000000,0.31038806,0.85980892,0.28691083,0.64697641,0.49766141,0.40903711,0.55527401,0.36248791,0.49304545,0.72975999,0.56191349,3,2
val,218,19,0.00000000,0.47426575,0.60008860,0.25558057,0.00000000,0.28704646,0.82106972,0.28817371,0.64940464,0.45352077,0.44143066,0.56158870,0.32603464,0.48387775,0.70587355,0.53368556,3,2
val,218,20,0.00000000,0.44960114,0.61719960,0.24749029,0.00000000,0.31484246,0.76597792,0.31644437,0.69309711,0.49283054,0.40957695,0.54754519,0.36670971,0.49843606,0.72549266,0.54201615,3,2
val,218,21,0.00000000,0.47288090,0.59817415,0.21927121,0.00000000,0.30868071,0.77330494,0.28873056,0.62064725,0.50571680,0.42390767,0.53917706,0.40237641,0.44368693,0.71916687,0.55800456,3,2
val,218,22,0.00000000,0.44313580,0.62205279,0.19429487,0.00000000,0.33325356,0.76446360,0.30461749,0.64212418,0.52151406,0.45005375,0.50117809,0.44587407,0.44867682,0.72474706,0.58910054,3,2
val,218,23,0.00000000,0.42797515,0.61100644,0.23823147,0.00000000,0.35949010,0.74158043,0.29694751,0.64743030,0.55225199,0.45582470,0.53151804,0.36810064,0.53455555,0.72788930,0.56785607,3,2
val,218,24,0.00000000,0.42627904,0.64078188,0.18145789,0.00000000,0.30398431,0.75104898,0.27454963,0.63429481,0.48326012,0.36785775,0.54753172,0.41799062,0.49342367,0.73818707,0.52293777,3,2
val,218,25,0.00000000,0.44033653,0.63780236,0.23955584,0.00000000,0.27992430,0.75663865,0.32012856,0.67508155,0.50080448,0.41986582,0.54675287,0.35497501,0.49408799,0.75017524,0.60682315,3,2
val,218,26,0.00000000,0.42838541,0.59446758,0.22903149,0.00000000,0.39406711,0.77502412,0.27824825,0.63456333,0.55081731,0.37292737,0.51278323,0.38717017,0.49872166,0.71176648,0.53922325,3,2
val,218,27,0.00000000,0.47639078,0.61109740,0.25723407,0.00000000,0.35796705,0.75553167,0.24696641,0.62637925,0.47696662,0.44762048,0.50003046,0.41054809,0.55296063,0.70966756,0.58976185,3,2
val,218,28,0.00000000,0.48201782,0.63541371,0.28177786,0.00000000,0.37925905,0.79115373,0.29328790,0.64199543,0.52622491,0.42536646,0.48841864,0.43305612,0.53387034,0.67534089,0.54599732,4,2
val,218,29,0.00000000,0.46394667,0.65224040,0.22724383,0.00000000,0.34441581,0.80785382,0.26521116,0.57589680,0.51103806,0.41252339,0.46894929,0.36687371,0.48924053,0.73801243,0.52978671,4,2
val,218,30,0.00000000,0.43322361,0.67851239,0.26916164,0.00000000,0.36107975,0.72997576,0.38485861,0.64741063,0.52737492,0.46181485,0.47029036,0.36570483,0.46350440,0.75411451,0.56851929,4,2
val,218,31,0.00000000,0.50919515,0.58289075,0.24520205,0.00000000,0.34678298,0.72526115,0.36753541,0.60203469,0.55250019,0.44061688,0.45083737,0.40151754,0.51119667,0.73547161,0.52636534,4,2
val,218,32,0.00000000,0.44945002,0.61701912,0.20536877,0.00000000,0.36025852,0.69200188,0.35714352,0.53213376,0.50599158,0.35231030,0.49391925,0.40506911,0.49719256,0.68913352,0.58436400,4,2
val,218,33,0.00000000,0.51991242,0.63230330,0.28946212,0.00000000,0.39411098,0.71478313,0.28288588,0.55625886,0.50550306,0.37956759,0.42647615,0.44509000,0.46646148,0.76541579,0.50055414,4,2
val,218,34,0.00000000,0.49926332,0.62318856,0.22812508,0.00000000,0.34399602,0.73833597,0.31687176,0.55164659,0.53418815,0.40665466,0.51924312,0.44204551,0.50915760,0.77590424,0.53748322,4,2
val,218,35,0.00000000,0.38259861,0.62367547,0.20334738,0.00000000,0.38456559,0.74464971,0.32824433,0.58292747,0.54806715,0.33628327,0.46338215,0.43273970,0.54667175,0.77193421,0.51130331,4,2
val,218,36,0.00000000,0.45987171,0.64568794,0.23040053,0.00000000,0.40567359,0.75834215,0.31729019,0.57066852,0.53448647,0.38917401,0.43292284,0.41550207,0.53611630,0.74649227,0.57264215,4,2
val,218,37,0.00000000,0.47468331,0.61058199,0.21901764,0.00000000,0.36983013,0.71946609,0.27126619,0.58307391,0.56971985,0.41190737,0.45913646,0.44635412,0.50005800,0.68765086,0.50044382,4,2
val,218,38,0.00000000,0.48048830,0.62935990,0.23480079,0.00000000,0.39905208,0.67590016,0.35007799,0.56039327,0.53534025,0.36875632,0.44037172,0.50401384,0.47916976,0.71146268,0.54808748,4,2
val,218,39,0.00000000,0.44800961,0.63971198,0.22520660,0.00000000,0.39725664,0.69524342,0.34442630,0.55779725,0.56682187,0.35013980,0.39136267,0.47787276,0.46555987,0.76427466,0.55638218,4,2
val,218,40,0.00000000,0.47117820,0.60821521,0.25209269,0.00000000,0.40516502,0.63915128,0.30190909,0.52685452,0.53004199,0.40297008,0.42019489,0.43441010,0.54934448,0.73826879,0.56900138,4,2
val,218,41,0.00000000,0.45644021,0.66612518,0.22478315,0.00000000,0.39535469,0.65159416,0.36519137,0.53226244,0.51611573,0.39899433,0.39139143,0.48011956,0.49865597,0.71484506,0.54758322,4,2
val,218,42,0.00000000,0.47206241,0.65065080,0.26687825,0.00000000,0.40770859,0.70642912,0.30532581,0.51092726,0.54943627,0.40664181,0.40755451,0.45635518,0.45852727,0.72860074,0.54068112,4,2
val,218,43,0.00000000,0.48668045,0.62617970,0.19990328,0.00000000,0.38968644,0.61231899,0.32502639,0.51280659,0.60272735,0.36903661,0.39690939,0.45648342,0.49627164,0.72472489,0.56599200,4,2
val,218,44,0.00000000,0.46459842,0.56609684,0.19505847,0.00000000,0.36312613,0.61644232,0.32080659,0.47952238,0.54111826,0.38697657,0.37780493,0.42094791,0.49827385,0.69179547,0.57567585,4,2
val,218,45,0.00000000,0.48679593,0.66094327,0.20221715,0.00000000,0.40061945,0.61130118,0.37445182,0.51457512,0.53863311,0.39253834,0.40851524,0.37132180,0.46946698,0.72482735,0.56259370,4,2
val,218,46,0.00000000,0.45857525,0.65466470,0.16346894,0.00000000,0.44339511,0.59009427,0.34621739,0.46472976,0.56585574,0.38560230,0.39863551,0.40458235,0.53312582,0.74829048,0.47549909,4,2
val,218,47,0.00000000,0.49930787,0.58636671,0.19513547,0.00000000,0.39874592,0.61310238,0.28733671,0.48680916,0.53531182,0.36618808,0.28456736,0.43730581,0.49703002,0.72510427,0.47563180,4,2
val,218,48,0.00000000,0.45987105,0.58782411,0.19142298,0.00000000,0.39675078,0.63621265,0.31989926,0.44493234,0.55308098,0.40679252,0.29111958,0.43216610,0.46658528,0.72111475,0.56546384,4,2
val,218,49,0.00000000,0.45598799,0.67943561,0.23436162,0.00000000,0.43637067,0.63317454,0.36018845,0.44381148,0.55070472,0.37668291,0.31256652,0.48026082,0.52360457,0.76713544,0.54831469,4,2
val,218,50,0.00000000,0.42595840,0.60798949,0.20215113,0.00000000,0.42224452,0.57519823,0.31969324,0.45886475,0.55093217,0.38371107,0.37077910,0.45246118,0.52823770,0.75214934,0.54654306,4,2
val,218,51,0.00000000,0.46194062,0.62251562,0.21890885,0.00000000,0.40554988,0.61670029,0.36243600,0.43374726,0.58330357,0.37447047,0.29457530,0.44019970,0.53472859,0.74540681,0.56638646,4,2
val,218,52,0.00000000,0.44240567,0.57249641,0.23137596,0.00000000,0.42615098,0.58127528,0.39288050,0.41794124,0.54466361,0.34125310,0.35108960,0.44495323,0.47703809,0.74241310,0.50678718,4,2
val,218,53,0.00000000,0.49231553,0.63576621,0.21054135,0.00000000,0.42299309,0.58004212,0.39111978,0.47991073,0.55537915,0.36671329,0.29546770,0.49798653,0.50452405,0.73865342,0.46494499,4,2
val,218,54,0.00000000,0.48281112,0.63410568,0.21720855,0.00000000,0.38162750,0.57081199,0.35795000,0.40462604,0.51313210,0.35146841,0.31927288,0.45012438,0.45320901,0.73880720,0.54184335,4,2
val,218,55,0.00000000,0.46017548,0.65072662,0.24459182,0.00000000,0.43087873,0.57483923,0.39655077,0.44102949,0.59462333,0.39377758,0.30796590,0.43570182,0.51619071,0.72177106,0.53241044,4,2
val,218,56,0.00000000,0.47927439,0.61115158,0.18493824,0.00000000,0.43490008,0.49015212,0.35422462,0.41393834,0.58340359,0.33581641,0.36678585,0.49566433,0.48535430,0.73339438,0.55986500,4,2
val,218,57,0.00000000,0.44357872,0.61760587,0.24164976,0.00000000,0.46519744,0.51727599,0.35341209,0.41274458,0.57481676,0.32184058,0.21910360,0.44983590,0.51268506,0.70850050,0.51351482,4,2
